"","Player","Lat","Long","Type"
"1810","Allen Murphy",38.25424,-85.75941,"NBA"
"1811","Allen Murphy",34.05223,-118.24368,"NBA"
"1826","Allie McGuire",40.8424,-73.8556,"Birth"
"1828","Allie McGuire",46.55694,-87.40139,"College"
"1829","Allie McGuire",40.71427,-74.00597,"NBA"
"1845","Alonzo Bradley",32.0824,-90.6292,"Birth"
"1846","Alonzo Bradley",32.0824,-90.6292,"High School"
"1847","Alonzo Bradley",29.72356,-95.36577,"College"
"1848","Alonzo Bradley",29.76328,-95.36327,"NBA"
"1864","Alonzo Gee",26.78,-80.0672,"Birth"
"1865","Alonzo Gee",26.8457,-80.0902,"High School"
"1866","Alonzo Gee",33.20944,-87.54149,"College"
"1867","Alonzo Gee",38.89511,-77.03637,"NBA"
"1868","Alonzo Gee",29.42412,-98.49363,"NBA"
"1869","Alonzo Gee",38.89511,-77.03637,"NBA"
"1870","Alonzo Gee",41.4995,-81.69541,"NBA"
"1883","Alonzo Mourning",36.7646,-76.199,"Birth"
"1884","Alonzo Mourning",36.7646,-76.199,"High School"
"1885","Alonzo Mourning",38.90727,-77.07258,"College"
"1886","Alonzo Mourning",35.22709,-80.84313,"NBA"
"1887","Alonzo Mourning",25.77427,-80.19366,"NBA"
"1888","Alonzo Mourning",40.83399,-74.09709,"NBA"
"1889","Alonzo Mourning",40.83399,-74.09709,"NBA"
"1890","Alonzo Mourning",25.77427,-80.19366,"NBA"
"1902","Alphonso Ford",33.5236,-90.1405,"Birth"
"1903","Alphonso Ford",33.5236,-90.1405,"High School"
"1904","Alphonso Ford",33.51512,-90.3387,"College"
"1905","Alphonso Ford",47.60621,-122.33207,"NBA"
"1906","Alphonso Ford",39.95234,-75.16379,"NBA"
"1921","Alton Ford",29.8688,-95.538,"Birth"
"1922","Alton Ford",29.8688,-95.538,"High School"
"1923","Alton Ford",29.72081,-95.34335,"College"
"1924","Alton Ford",33.44838,-112.07404,"NBA"
"1925","Alton Ford",29.76328,-95.36327,"NBA"
"1940","Alton Lister",32.7825,-96.8207,"Birth"
"1941","Alton Lister",32.7825,-96.8207,"High School"
"1942","Alton Lister",32.23188,-110.95347,"College"
"1943","Alton Lister",43.0389,-87.90647,"NBA"
"1944","Alton Lister",47.60621,-122.33207,"NBA"
"1945","Alton Lister",37.80437,-122.2708,"NBA"
"1946","Alton Lister",43.0389,-87.90647,"NBA"
"1947","Alton Lister",43.0389,-87.90647,"NBA"
"1948","Alton Lister",42.35843,-71.05977,"NBA"
"1949","Alton Lister",45.52345,-122.67621,"NBA"
"1959","Alvan Adams",38.8916,-95.3418,"Birth"
"1960","Alvan Adams",35.5269,-97.6181,"High School"
"1961","Alvan Adams",35.19804,-97.44459,"College"
"1962","Alvan Adams",33.44838,-112.07404,"NBA"
"1978","Alvin Heggs",30.3533,-81.499,"Birth"
"1979","Alvin Heggs",30.3533,-81.499,"High School"
"1980","Alvin Heggs",30.26715,-97.74306,"College"
"1981","Alvin Heggs",29.76328,-95.36327,"NBA"
"1997","Alvin Jones",49.7528,6.1694,"Birth"
"1998","Alvin Jones",28.0407,-81.9043,"High School"
"1999","Alvin Jones",33.77233,-84.39456,"College"
"2000","Alvin Jones",39.95234,-75.16379,"NBA"
"2016","Alvin Robertson",41.0232,-81.628,"Birth"
"2017","Alvin Robertson",41.0232,-81.628,"High School"
"2018","Alvin Robertson",36.06869,-94.17215,"College"
"2019","Alvin Robertson",29.42412,-98.49363,"NBA"
"2020","Alvin Robertson",43.0389,-87.90647,"NBA"
"2021","Alvin Robertson",42.33143,-83.04575,"NBA"
"2022","Alvin Robertson",43.70011,-79.4163,"NBA"
"2035","Alvin Scott",35.0978,-84.9115,"Birth"
"2036","Alvin Scott",35.0978,-84.9115,"High School"
"2037","Alvin Scott",36.0507,-95.95422,"College"
"2038","Alvin Scott",33.44838,-112.07404,"NBA"
"2054","Alvin Sims",38.2133,-84.2256,"Birth"
"2055","Alvin Sims",38.2133,-84.2256,"High School"
"2056","Alvin Sims",38.21507,-85.75913,"College"
"2057","Alvin Sims",33.44838,-112.07404,"NBA"
"2073","Alvin Williams",39.9524,-75.1653,"Birth"
"2074","Alvin Williams",39.9524,-75.1653,"High School"
"2075","Alvin Williams",40.03817,-75.34463,"College"
"2076","Alvin Williams",45.52345,-122.67621,"NBA"
"2077","Alvin Williams",43.70011,-79.4163,"NBA"
"2078","Alvin Williams",34.05223,-118.24368,"NBA"
"2092","Amal McCaskill",41.8813,-87.8441,"Birth"
"2093","Amal McCaskill",41.8487,-87.8921,"High School"
"2094","Amal McCaskill",46.55694,-87.40139,"College"
"2095","Amal McCaskill",28.53834,-81.37924,"NBA"
"2096","Amal McCaskill",29.42412,-98.49363,"NBA"
"2097","Amal McCaskill",33.749,-84.38798,"NBA"
"2098","Amal McCaskill",39.95234,-75.16379,"NBA"
"2111","Amar'e Stoudemire",27.8934,-81.5825,"Birth"
"2112","Amar'e Stoudemire",28.5883,-81.2439,"High School"
"2114","Amar'e Stoudemire",33.44838,-112.07404,"NBA"
"2115","Amar'e Stoudemire",40.71427,-74.00597,"NBA"
"2130","Amir Johnson",34.0396,-118.2661,"Birth"
"2131","Amir Johnson",34.0396,-118.2661,"High School"
"2133","Amir Johnson",42.33143,-83.04575,"NBA"
"2134","Amir Johnson",43.70011,-79.4163,"NBA"
"2149","Anderson Varejao",31.946,-106.8082,"Birth"
"2152","Anderson Varejao",41.4995,-81.69541,"NBA"
"2168","Andrae Patterson",33.9936,-117.3832,"Birth"
"2169","Andrae Patterson",32.3418,-99.9414,"High School"
"2170","Andrae Patterson",40.41226,-86.93668,"College"
"2171","Andrae Patterson",44.97997,-93.26384,"NBA"
"2187","Andray Blatche",43.0347,-76.0729,"Birth"
"2188","Andray Blatche",41.7081,-73.4191,"High School"
"2190","Andray Blatche",38.89511,-77.03637,"NBA"
"2191","Andray Blatche",40.71427,-74.00597,"NBA"
"2206","Andre Barrett",40.8424,-73.8556,"Birth"
"2207","Andre Barrett",40.8424,-73.8556,"High School"
"2208","Andre Barrett",40.7426,-74.24737,"College"
"2209","Andre Barrett",29.76328,-95.36327,"NBA"
"2210","Andre Barrett",28.53834,-81.37924,"NBA"
"2211","Andre Barrett",33.44838,-112.07404,"NBA"
"2212","Andre Barrett",43.70011,-79.4163,"NBA"
"2213","Andre Barrett",41.85003,-87.65005,"NBA"
"2214","Andre Barrett",34.05223,-118.24368,"NBA"
"2225","Andre Brown",41.9288,-87.6315,"Birth"
"2226","Andre Brown",41.9288,-87.6315,"High School"
"2227","Andre Brown",41.92281,-87.65311,"College"
"2228","Andre Brown",47.60621,-122.33207,"NBA"
"2229","Andre Brown",35.14953,-90.04898,"NBA"
"2230","Andre Brown",35.22709,-80.84313,"NBA"
"2244","Andre Drummond",40.9083,-73.8346,"Birth"
"2245","Andre Drummond",41.4652,-72.1886,"High School"
"2246","Andre Drummond",41.31121,-72.92649,"College"
"2247","Andre Drummond",42.33143,-83.04575,"NBA"
"2263","Andre Emmett",32.7825,-96.8207,"Birth"
"2264","Andre Emmett",32.7825,-96.8207,"High School"
"2265","Andre Emmett",33.59231,-101.88795,"College"
"2266","Andre Emmett",35.14953,-90.04898,"NBA"
"2267","Andre Emmett",40.83399,-74.09709,"NBA"
"2282","Andre Iguodala",39.8011,-89.6502,"Birth"
"2283","Andre Iguodala",39.8011,-89.6502,"High School"
"2284","Andre Iguodala",32.23188,-110.95347,"College"
"2285","Andre Iguodala",39.95234,-75.16379,"NBA"
"2286","Andre Iguodala",39.73915,-104.9847,"NBA"
"2287","Andre Iguodala",37.80437,-122.2708,"NBA"
"2301","Andre McCarter",39.9524,-75.1653,"Birth"
"2302","Andre McCarter",39.9524,-75.1653,"High School"
"2303","Andre McCarter",34.02051,-118.28563,"College"
"2304","Andre McCarter",39.09973,-94.57857,"NBA"
"2305","Andre McCarter",38.89511,-77.03637,"NBA"
"2320","Andre Miller",34.0396,-118.2661,"Birth"
"2321","Andre Miller",34.0396,-118.2661,"High School"
"2322","Andre Miller",40.76495,-111.84855,"College"
"2323","Andre Miller",41.4995,-81.69541,"NBA"
"2324","Andre Miller",34.05223,-118.24368,"NBA"
"2325","Andre Miller",39.73915,-104.9847,"NBA"
"2326","Andre Miller",39.95234,-75.16379,"NBA"
"2327","Andre Miller",45.52345,-122.67621,"NBA"
"2328","Andre Miller",39.73915,-104.9847,"NBA"
"2329","Andre Miller",38.89511,-77.03637,"NBA"
"2339","Andre Moore",41.9288,-87.6315,"Birth"
"2340","Andre Moore",41.9288,-87.6315,"High School"
"2341","Andre Moore",42.00059,-87.65811,"College"
"2342","Andre Moore",39.73915,-104.9847,"NBA"
"2343","Andre Moore",43.0389,-87.90647,"NBA"
"2358","Andre Owens",39.793,-86.2853,"Birth"
"2359","Andre Owens",39.793,-86.2853,"High School"
"2360","Andre Owens",29.72081,-95.34335,"College"
"2361","Andre Owens",40.76078,-111.89105,"NBA"
"2362","Andre Owens",39.76838,-86.15804,"NBA"
"2377","Andre Roberson",32.3047,-106.6417,"Birth"
"2378","Andre Roberson",29.4244,-98.4842,"High School"
"2379","Andre Roberson",40.00915,-105.26902,"College"
"2380","Andre Roberson",35.46756,-97.51643,"NBA"
"2396","Andre Spencer",37.9011,-121.3995,"Birth"
"2397","Andre Spencer",34.0396,-118.2661,"High School"
"2398","Andre Spencer",35.19001,-111.65822,"College"
"2399","Andre Spencer",33.749,-84.38798,"NBA"
"2400","Andre Spencer",37.80437,-122.2708,"NBA"
"2401","Andre Spencer",37.80437,-122.2708,"NBA"
"2402","Andre Spencer",38.58157,-121.4944,"NBA"
"2415","Andre Turner",35.185,-90.0936,"Birth"
"2416","Andre Turner",35.185,-90.0936,"High School"
"2417","Andre Turner",35.1187,-89.93731,"College"
"2418","Andre Turner",42.35843,-71.05977,"NBA"
"2419","Andre Turner",29.76328,-95.36327,"NBA"
"2420","Andre Turner",43.0389,-87.90647,"NBA"
"2421","Andre Turner",34.05223,-118.24368,"NBA"
"2422","Andre Turner",35.22709,-80.84313,"NBA"
"2423","Andre Turner",39.95234,-75.16379,"NBA"
"2424","Andre Turner",38.89511,-77.03637,"NBA"
"2434","Andre Wakefield",41.9288,-87.6315,"Birth"
"2435","Andre Wakefield",41.9288,-87.6315,"High School"
"2436","Andre Wakefield",42.00059,-87.65811,"College"
"2437","Andre Wakefield",41.85003,-87.65005,"NBA"
"2438","Andre Wakefield",42.33143,-83.04575,"NBA"
"2439","Andre Wakefield",40.76078,-111.89105,"NBA"
"2453","Andrea Bargnani",43.2289,-75.4084,"Birth"
"2456","Andrea Bargnani",43.70011,-79.4163,"NBA"
"2457","Andrea Bargnani",40.71427,-74.00597,"NBA"
"2472","Andreas Glyniadakis",35.5167,24.0167,"Birth"
"2475","Andreas Glyniadakis",47.60621,-122.33207,"NBA"
"2491","Andrei Kirilenko",56.8498,53.2045,"Birth"
"2492","Andrei Kirilenko",27.7207,-82.7376,"High School"
"2494","Andrei Kirilenko",40.76078,-111.89105,"NBA"
"2495","Andrei Kirilenko",44.97997,-93.26384,"NBA"
"2496","Andrei Kirilenko",40.71427,-74.00597,"NBA"
"2510","Andres Guibert",40.2931,-90.0222,"Birth"
"2511","Andres Guibert",40.2931,-90.0222,"High School"
"2513","Andres Guibert",44.97997,-93.26384,"NBA"
"2529","Andres Nocioni",35.7847,-105.8749,"Birth"
"2532","Andres Nocioni",41.85003,-87.65005,"NBA"
"2533","Andres Nocioni",38.58157,-121.4944,"NBA"
"2534","Andres Nocioni",39.95234,-75.16379,"NBA"
"2548","Andrew Anderson",42.9864,-78.7279,"Birth"
"2550","Andrew Anderson",42.92534,-78.85254,"College"
"2551","Andrew Anderson",37.80437,-122.2708,"NBA"
"2552","Andrew Anderson",37.80437,-122.2708,"NBA"
"2553","Andrew Anderson",35.14953,-90.04898,"NBA"
"2554","Andrew Anderson",35.14953,-90.04898,"NBA"
"2555","Andrew Anderson",34.05223,-118.24368,"NBA"
"2567","Andrew Bogut",28.0782,-80.7534,"Birth"
"2568","Andrew Bogut",28.0782,-80.7534,"High School"
"2569","Andrew Bogut",40.76495,-111.84855,"College"
"2570","Andrew Bogut",43.0389,-87.90647,"NBA"
"2571","Andrew Bogut",37.80437,-122.2708,"NBA"
"2586","Andrew Bynum",40.3289,-74.5857,"Birth"
"2587","Andrew Bynum",40.5411,-74.3632,"High School"
"2589","Andrew Bynum",34.05223,-118.24368,"NBA"
"2590","Andrew Bynum",41.4995,-81.69541,"NBA"
"2591","Andrew Bynum",39.76838,-86.15804,"NBA"
"2605","Andrew DeClercq",42.3679,-83.1386,"Birth"
"2606","Andrew DeClercq",27.9839,-82.7181,"High School"
"2607","Andrew DeClercq",28.0692,-82.43609,"College"
"2608","Andrew DeClercq",37.80437,-122.2708,"NBA"
"2609","Andrew DeClercq",42.35843,-71.05977,"NBA"
"2610","Andrew DeClercq",42.35843,-71.05977,"NBA"
"2611","Andrew DeClercq",41.4995,-81.69541,"NBA"
"2612","Andrew DeClercq",28.53834,-81.37924,"NBA"
"2624","Andrew Gaze",28.0782,-80.7534,"Birth"
"2625","Andrew Gaze",28.0782,-80.7534,"High School"
"2626","Andrew Gaze",40.7426,-74.24737,"College"
"2627","Andrew Gaze",38.89511,-77.03637,"NBA"
"2628","Andrew Gaze",29.42412,-98.49363,"NBA"
"2643","Andrew Goudelock",34.3138,-83.8095,"Birth"
"2644","Andrew Goudelock",33.7844,-84.2135,"High School"
"2645","Andrew Goudelock",32.7838,-79.9373,"College"
"2646","Andrew Goudelock",34.05223,-118.24368,"NBA"
"2662","Andrew Lang",34.1805,-91.9095,"Birth"
"2663","Andrew Lang",34.1805,-91.9095,"High School"
"2664","Andrew Lang",36.06869,-94.17215,"College"
"2665","Andrew Lang",33.44838,-112.07404,"NBA"
"2666","Andrew Lang",39.95234,-75.16379,"NBA"
"2667","Andrew Lang",33.749,-84.38798,"NBA"
"2668","Andrew Lang",44.97997,-93.26384,"NBA"
"2669","Andrew Lang",43.0389,-87.90647,"NBA"
"2670","Andrew Lang",41.85003,-87.65005,"NBA"
"2671","Andrew Lang",40.71427,-74.00597,"NBA"
"2681","Andrew Levane",40.8424,-73.8556,"Birth"
"2682","Andrew Levane",40.8424,-73.8556,"High School"
"2683","Andrew Levane",45.58333,-94.39167,"College"
"2684","Andrew Levane",43.15478,-77.61556,"NBA"
"2685","Andrew Levane",43.04812,-76.14742,"NBA"
"2686","Andrew Levane",43.0389,-87.90647,"NBA"
"2700","Andrew Nicholson",43.6,-79.65,"Birth"
"2701","Andrew Nicholson",43.6,-79.65,"High School"
"2702","Andrew Nicholson",42.07979,-78.48252,"College"
"2703","Andrew Nicholson",28.53834,-81.37924,"NBA"
"2719","Andrew Toney",33.4468,-86.7404,"Birth"
"2720","Andrew Toney",33.4468,-86.7404,"High School"
"2721","Andrew Toney",30.2156,-92.01891,"College"
"2722","Andrew Toney",39.95234,-75.16379,"NBA"
"2738","Andris Biedrins",56.95,24.1,"Birth"
"2739","Andris Biedrins",56.95,24.1,"High School"
"2741","Andris Biedrins",37.80437,-122.2708,"NBA"
"2742","Andris Biedrins",40.76078,-111.89105,"NBA"
"2759","Andy Duncan",37.2707,-76.70746,"College"
"2760","Andy Duncan",43.15478,-77.61556,"NBA"
"2761","Andy Duncan",42.35843,-71.05977,"NBA"
"2776","Andy Johnson",34.0396,-118.2661,"Birth"
"2777","Andy Johnson",34.1683,-118.373,"High School"
"2778","Andy Johnson",45.57277,-122.72669,"College"
"2779","Andy Johnson",39.95234,-75.16379,"NBA"
"2780","Andy Johnson",41.85003,-87.65005,"NBA"
"2796","Andy Kostecka",40.8086,-74.1869,"High School"
"2797","Andy Kostecka",38.90727,-77.07258,"College"
"2798","Andy Kostecka",39.76838,-86.15804,"NBA"
"2816","Andy O'Donnell",39.29038,-76.61219,"College"
"2817","Andy O'Donnell",39.29038,-76.61219,"NBA"
"2833","Andy Panko",40.2762,-76.7889,"Birth"
"2834","Andy Panko",40.2762,-76.7889,"High School"
"2835","Andy Panko",40.3312,-76.51358,"College"
"2836","Andy Panko",33.749,-84.38798,"NBA"
"2852","Andy Phillip",38.7328,-90.1072,"Birth"
"2853","Andy Phillip",38.7328,-90.1072,"High School"
"2854","Andy Phillip",40.11642,-88.24338,"College"
"2855","Andy Phillip",41.85003,-87.65005,"NBA"
"2856","Andy Phillip",39.95234,-75.16379,"NBA"
"2857","Andy Phillip",41.1306,-85.12886,"NBA"
"2858","Andy Phillip",42.35843,-71.05977,"NBA"
"2871","Andy Rautins",43.0347,-76.0729,"Birth"
"2872","Andy Rautins",43.0544,-76.0792,"High School"
"2873","Andy Rautins",43.03784,-76.13465,"College"
"2874","Andy Rautins",40.71427,-74.00597,"NBA"
"2892","Andy Tonkovich",38.4232,-82.43084,"College"
"2893","Andy Tonkovich",41.82399,-71.41283,"NBA"
"2909","Andy Toolson",41.9288,-87.6315,"Birth"
"2910","Andy Toolson",42.4199,-114.5915,"High School"
"2911","Andy Toolson",40.24579,-111.65103,"College"
"2912","Andy Toolson",40.76078,-111.89105,"NBA"
"2913","Andy Toolson",40.76078,-111.89105,"NBA"
"2928","Andy Walker",40.8424,-73.8556,"Birth"
"2930","Andy Walker",43.13867,-79.03893,"College"
"2931","Andy Walker",29.95465,-90.07507,"NBA"
"2947","Anfernee Hardaway",35.185,-90.0936,"Birth"
"2948","Anfernee Hardaway",35.185,-90.0936,"High School"
"2949","Anfernee Hardaway",35.1187,-89.93731,"College"
"2950","Anfernee Hardaway",28.53834,-81.37924,"NBA"
"2951","Anfernee Hardaway",33.44838,-112.07404,"NBA"
"2952","Anfernee Hardaway",40.71427,-74.00597,"NBA"
"2953","Anfernee Hardaway",25.77427,-80.19366,"NBA"
"2968","Angelo Musi",39.98095,-75.15296,"College"
"2969","Angelo Musi",39.95234,-75.16379,"NBA"
"2985","Ansley Truitt",32.847,-85.0837,"Birth"
"2986","Ansley Truitt",37.7312,-122.3826,"High School"
"2987","Ansley Truitt",38.53232,-121.78855,"College"
"2988","Ansley Truitt",32.78306,-96.80667,"NBA"
"3004","Ansu Sesay",36.0074,-79.8732,"Birth"
"3005","Ansu Sesay",29.8688,-95.538,"High School"
"3006","Ansu Sesay",34.38238,-89.53988,"College"
"3007","Ansu Sesay",47.60621,-122.33207,"NBA"
"3008","Ansu Sesay",37.80437,-122.2708,"NBA"
"3023","Antawn Jamison",32.6188,-93.8852,"Birth"
"3024","Antawn Jamison",35.1232,-80.9343,"High School"
"3025","Antawn Jamison",36.00153,-78.94001,"College"
"3026","Antawn Jamison",37.80437,-122.2708,"NBA"
"3027","Antawn Jamison",32.78306,-96.80667,"NBA"
"3028","Antawn Jamison",38.89511,-77.03637,"NBA"
"3029","Antawn Jamison",41.4995,-81.69541,"NBA"
"3030","Antawn Jamison",34.05223,-118.24368,"NBA"
"3031","Antawn Jamison",34.05223,-118.24368,"NBA"
"3042","Anthony Avent",35.9216,-77.7315,"Birth"
"3043","Anthony Avent",40.7211,-74.147,"High School"
"3044","Anthony Avent",40.7426,-74.24737,"College"
"3045","Anthony Avent",43.0389,-87.90647,"NBA"
"3046","Anthony Avent",43.0389,-87.90647,"NBA"
"3047","Anthony Avent",28.53834,-81.37924,"NBA"
"3048","Anthony Avent",49.24966,-123.11934,"NBA"
"3049","Anthony Avent",40.76078,-111.89105,"NBA"
"3050","Anthony Avent",34.05223,-118.24368,"NBA"
"3061","Anthony Bennett",40.4903,-80.6709,"Birth"
"3062","Anthony Bennett",36.0312,-115.0739,"High School"
"3063","Anthony Bennett",36.10775,-115.14167,"College"
"3064","Anthony Bennett",41.4995,-81.69541,"NBA"
"3080","Anthony Bonner",38.6272,-90.1978,"Birth"
"3081","Anthony Bonner",38.6272,-90.1978,"High School"
"3082","Anthony Bonner",38.63533,-90.23372,"College"
"3083","Anthony Bonner",38.58157,-121.4944,"NBA"
"3084","Anthony Bonner",40.71427,-74.00597,"NBA"
"3085","Anthony Bonner",28.53834,-81.37924,"NBA"
"3099","Anthony Bowie",36.0492,-96.0712,"Birth"
"3100","Anthony Bowie",36.0492,-96.0712,"High School"
"3101","Anthony Bowie",35.19804,-97.44459,"College"
"3102","Anthony Bowie",29.42412,-98.49363,"NBA"
"3103","Anthony Bowie",29.76328,-95.36327,"NBA"
"3104","Anthony Bowie",28.53834,-81.37924,"NBA"
"3105","Anthony Bowie",40.71427,-74.00597,"NBA"
"3118","Anthony Carter",43.0434,-87.8945,"Birth"
"3119","Anthony Carter",33.8477,-84.2814,"High School"
"3120","Anthony Carter",19.70667,-155.08278,"College"
"3121","Anthony Carter",25.77427,-80.19366,"NBA"
"3122","Anthony Carter",29.42412,-98.49363,"NBA"
"3123","Anthony Carter",44.97997,-93.26384,"NBA"
"3124","Anthony Carter",39.73915,-104.9847,"NBA"
"3125","Anthony Carter",40.71427,-74.00597,"NBA"
"3126","Anthony Carter",43.70011,-79.4163,"NBA"
"3137","Anthony Cook",34.0396,-118.2661,"Birth"
"3138","Anthony Cook",34.2023,-118.4468,"High School"
"3139","Anthony Cook",32.23188,-110.95347,"College"
"3140","Anthony Cook",39.73915,-104.9847,"NBA"
"3141","Anthony Cook",28.53834,-81.37924,"NBA"
"3142","Anthony Cook",43.0389,-87.90647,"NBA"
"3143","Anthony Cook",45.52345,-122.67621,"NBA"
"3156","Anthony Davis",41.9288,-87.6315,"Birth"
"3157","Anthony Davis",41.9288,-87.6315,"High School"
"3158","Anthony Davis",38.03036,-84.49938,"College"
"3159","Anthony Davis",29.95465,-90.07507,"NBA"
"3160","Anthony Davis",29.95465,-90.07507,"NBA"
"3175","Anthony Frederick",34.0396,-118.2661,"Birth"
"3176","Anthony Frederick",33.8993,-118.3169,"High School"
"3177","Anthony Frederick",34.04106,-118.70828,"College"
"3178","Anthony Frederick",39.76838,-86.15804,"NBA"
"3179","Anthony Frederick",38.58157,-121.4944,"NBA"
"3180","Anthony Frederick",35.22709,-80.84313,"NBA"
"3194","Anthony Goldwire",26.72,-80.0702,"Birth"
"3195","Anthony Goldwire",26.78,-80.0672,"High School"
"3196","Anthony Goldwire",29.72081,-95.34335,"College"
"3197","Anthony Goldwire",35.22709,-80.84313,"NBA"
"3198","Anthony Goldwire",35.22709,-80.84313,"NBA"
"3199","Anthony Goldwire",39.73915,-104.9847,"NBA"
"3200","Anthony Goldwire",29.42412,-98.49363,"NBA"
"3201","Anthony Goldwire",38.89511,-77.03637,"NBA"
"3202","Anthony Goldwire",44.97997,-93.26384,"NBA"
"3203","Anthony Goldwire",40.83399,-74.09709,"NBA"
"3204","Anthony Goldwire",42.33143,-83.04575,"NBA"
"3205","Anthony Goldwire",43.0389,-87.90647,"NBA"
"3206","Anthony Goldwire",34.05223,-118.24368,"NBA"
"3213","Anthony Grundy",38.0858,-85.8495,"Birth"
"3214","Anthony Grundy",37.0941,-86.4286,"High School"
"3215","Anthony Grundy",36.00153,-78.94001,"College"
"3216","Anthony Grundy",33.749,-84.38798,"NBA"
"3232","Anthony Johnson",32.9326,-79.9798,"Birth"
"3233","Anthony Johnson",32.9326,-79.9798,"High School"
"3234","Anthony Johnson",32.7838,-79.9373,"College"
"3235","Anthony Johnson",38.58157,-121.4944,"NBA"
"3236","Anthony Johnson",33.749,-84.38798,"NBA"
"3237","Anthony Johnson",33.749,-84.38798,"NBA"
"3238","Anthony Johnson",28.53834,-81.37924,"NBA"
"3239","Anthony Johnson",33.749,-84.38798,"NBA"
"3240","Anthony Johnson",41.4995,-81.69541,"NBA"
"3241","Anthony Johnson",40.83399,-74.09709,"NBA"
"3242","Anthony Johnson",39.76838,-86.15804,"NBA"
"3243","Anthony Johnson",32.78306,-96.80667,"NBA"
"3244","Anthony Johnson",33.749,-84.38798,"NBA"
"3245","Anthony Johnson",33.749,-84.38798,"NBA"
"3246","Anthony Johnson",38.58157,-121.4944,"NBA"
"3247","Anthony Johnson",28.53834,-81.37924,"NBA"
"3251","Anthony Jones",38.8749,-77.0325,"Birth"
"3252","Anthony Jones",38.8749,-77.0325,"High School"
"3253","Anthony Jones",36.10775,-115.14167,"College"
"3254","Anthony Jones",38.89511,-77.03637,"NBA"
"3255","Anthony Jones",29.42412,-98.49363,"NBA"
"3256","Anthony Jones",41.85003,-87.65005,"NBA"
"3257","Anthony Jones",32.78306,-96.80667,"NBA"
"3270","Anthony Mason",25.9388,-80.2144,"Birth"
"3271","Anthony Mason",40.8424,-73.8556,"High School"
